识别时间,交易日,龙头品种,板块,方向,当前涨跌幅,当前增减仓幅度,前20日最高价或最低价,前20日平均涨跌幅绝对值,前20日平均增减仓幅度绝对值,首次突破时间,识别小时,历史窗口开始,历史窗口结束,触发原因
2018-08-08 22:59:00,2018-08-09,AL,有色基本金属,向上,0.0183522718,0.0646348306,14655.9959706898,0.0047076603,0.0186153635,2018-08-08 21:28:00,2018-08-08 22:00:00,2018-07-12,2018-08-08,high=14777 突破前20日高点 14656；涨跌幅=1.8352%，超过2倍前20日平均绝对涨跌幅 0.4708%；增仓幅度=6.4635%，超过1.5倍前20日平均绝对增减仓幅度 1.8615%；首次突破时间=2018-08-08 21:28:00
2018-08-08 23:59:00,2018-08-09,AL,有色基本金属,向上,0.0176238858,0.0771351510,14655.9959706898,0.0047076603,0.0186153635,2018-08-08 21:28:00,2018-08-08 23:00:00,2018-07-12,2018-08-08,high=14815.4 突破前20日高点 14656；涨跌幅=1.7624%，超过2倍前20日平均绝对涨跌幅 0.4708%；增仓幅度=7.7135%，超过1.5倍前20日平均绝对增减仓幅度 1.8615%；首次突破时间=2018-08-08 21:28:00
2018-08-09 00:59:00,2018-08-09,AL,有色基本金属,向上,0.0204525301,0.0772547713,14655.9959706898,0.0047076603,0.0186153635,2018-08-08 21:28:00,2018-08-09 00:00:00,2018-07-12,2018-08-08,high=14815.4 突破前20日高点 14656；涨跌幅=2.0453%，超过2倍前20日平均绝对涨跌幅 0.4708%；增仓幅度=7.7255%，超过1.5倍前20日平均绝对增减仓幅度 1.8615%；首次突破时间=2018-08-08 21:28:00
2018-08-09 01:00:00,2018-08-09,AL,有色基本金属,向上,0.0204163192,0.0756427455,14655.9959706898,0.0047076603,0.0186153635,2018-08-08 21:28:00,2018-08-09 01:00:00,2018-07-12,2018-08-08,high=14815.4 突破前20日高点 14656；涨跌幅=2.0416%，超过2倍前20日平均绝对涨跌幅 0.4708%；增仓幅度=7.5643%，超过1.5倍前20日平均绝对增减仓幅度 1.8615%；首次突破时间=2018-08-08 21:28:00
2018-08-09 09:59:00,2018-08-09,AL,有色基本金属,向上,0.0248292400,0.0955481315,14655.9959706898,0.0047076603,0.0186153635,2018-08-08 21:28:00,2018-08-09 09:00:00,2018-07-12,2018-08-08,high=14853.7 突破前20日高点 14656；涨跌幅=2.4829%，超过2倍前20日平均绝对涨跌幅 0.4708%；增仓幅度=9.5548%，超过1.5倍前20日平均绝对增减仓幅度 1.8615%；首次突破时间=2018-08-08 21:28:00
2018-08-09 10:59:00,2018-08-09,AL,有色基本金属,向上,0.0235195663,0.1065133248,14655.9959706898,0.0047076603,0.0186153635,2018-08-08 21:28:00,2018-08-09 10:00:00,2018-07-12,2018-08-08,high=14874.5 突破前20日高点 14656；涨跌幅=2.3520%，超过2倍前20日平均绝对涨跌幅 0.4708%；增仓幅度=10.6513%，超过1.5倍前20日平均绝对增减仓幅度 1.8615%；首次突破时间=2018-08-08 21:28:00
2018-08-09 11:30:00,2018-08-09,AL,有色基本金属,向上,0.0210538283,0.1051832611,14655.9959706898,0.0047076603,0.0186153635,2018-08-08 21:28:00,2018-08-09 11:00:00,2018-07-12,2018-08-08,high=14874.5 突破前20日高点 14656；涨跌幅=2.1054%，超过2倍前20日平均绝对涨跌幅 0.4708%；增仓幅度=10.5183%，超过1.5倍前20日平均绝对增减仓幅度 1.8615%；首次突破时间=2018-08-08 21:28:00
2018-08-09 13:59:00,2018-08-09,AL,有色基本金属,向上,0.0220506718,0.1051433877,14655.9959706898,0.0047076603,0.0186153635,2018-08-08 21:28:00,2018-08-09 13:00:00,2018-07-12,2018-08-08,high=14874.5 突破前20日高点 14656；涨跌幅=2.2051%，超过2倍前20日平均绝对涨跌幅 0.4708%；增仓幅度=10.5143%，超过1.5倍前20日平均绝对增减仓幅度 1.8615%；首次突破时间=2018-08-08 21:28:00
2018-08-09 14:59:00,2018-08-09,AL,有色基本金属,向上,0.0221820697,0.1034288302,14655.9959706898,0.0047076603,0.0186153635,2018-08-08 21:28:00,2018-08-09 14:00:00,2018-07-12,2018-08-08,high=14874.5 突破前20日高点 14656；涨跌幅=2.2182%，超过2倍前20日平均绝对涨跌幅 0.4708%；增仓幅度=10.3429%，超过1.5倍前20日平均绝对增减仓幅度 1.8615%；首次突破时间=2018-08-08 21:28:00
2018-08-09 15:00:00,2018-08-09,AL,有色基本金属,向上,0.0226078475,0.1030243997,14655.9959706898,0.0047076603,0.0186153635,2018-08-08 21:28:00,2018-08-09 15:00:00,2018-07-12,2018-08-08,high=14874.5 突破前20日高点 14656；涨跌幅=2.2608%，超过2倍前20日平均绝对涨跌幅 0.4708%；增仓幅度=10.3024%，超过1.5倍前20日平均绝对增减仓幅度 1.8615%；首次突破时间=2018-08-08 21:28:00
2018-08-13 22:59:00,2018-08-14,MA,煤化工建材,向上,0.0431371861,0.1925296458,3309.3053646378,0.0101201176,0.0545946699,2018-08-13 21:57:00,2018-08-13 22:00:00,2018-07-17,2018-08-13,high=3371.33 突破前20日高点 3309.31；涨跌幅=4.3137%，超过2倍前20日平均绝对涨跌幅 1.0120%；增仓幅度=19.2530%，超过1.5倍前20日平均绝对增减仓幅度 5.4595%；首次突破时间=2018-08-13 21:57:00
2018-08-13 23:30:00,2018-08-14,MA,煤化工建材,向上,0.0470846578,0.2010200344,3309.3053646378,0.0101201176,0.0545946699,2018-08-13 21:57:00,2018-08-13 23:00:00,2018-07-17,2018-08-13,high=3372.82 突破前20日高点 3309.31；涨跌幅=4.7085%，超过2倍前20日平均绝对涨跌幅 1.0120%；增仓幅度=20.1020%，超过1.5倍前20日平均绝对增减仓幅度 5.4595%；首次突破时间=2018-08-13 21:57:00
2018-08-14 09:59:00,2018-08-14,MA,煤化工建材,向上,0.0421486745,0.2471418249,3309.3053646378,0.0101201176,0.0545946699,2018-08-13 21:57:00,2018-08-14 09:00:00,2018-07-17,2018-08-13,high=3375.07 突破前20日高点 3309.31；涨跌幅=4.2149%，超过2倍前20日平均绝对涨跌幅 1.0120%；增仓幅度=24.7142%，超过1.5倍前20日平均绝对增减仓幅度 5.4595%；首次突破时间=2018-08-13 21:57:00
2018-08-14 10:59:00,2018-08-14,MA,煤化工建材,向上,0.0390490126,0.2609080831,3309.3053646378,0.0101201176,0.0545946699,2018-08-13 21:57:00,2018-08-14 10:00:00,2018-07-17,2018-08-13,high=3375.07 突破前20日高点 3309.31；涨跌幅=3.9049%，超过2倍前20日平均绝对涨跌幅 1.0120%；增仓幅度=26.0908%，超过1.5倍前20日平均绝对增减仓幅度 5.4595%；首次突破时间=2018-08-13 21:57:00
2018-08-14 11:30:00,2018-08-14,MA,煤化工建材,向上,0.0423547849,0.2710193416,3309.3053646378,0.0101201176,0.0545946699,2018-08-13 21:57:00,2018-08-14 11:00:00,2018-07-17,2018-08-13,high=3375.07 突破前20日高点 3309.31；涨跌幅=4.2355%，超过2倍前20日平均绝对涨跌幅 1.0120%；增仓幅度=27.1019%，超过1.5倍前20日平均绝对增减仓幅度 5.4595%；首次突破时间=2018-08-13 21:57:00
2018-08-14 13:59:00,2018-08-14,MA,煤化工建材,向上,0.0444096798,0.2847187853,3309.3053646378,0.0101201176,0.0545946699,2018-08-13 21:57:00,2018-08-14 13:00:00,2018-07-17,2018-08-13,high=3375.07 突破前20日高点 3309.31；涨跌幅=4.4410%，超过2倍前20日平均绝对涨跌幅 1.0120%；增仓幅度=28.4719%，超过1.5倍前20日平均绝对增减仓幅度 5.4595%；首次突破时间=2018-08-13 21:57:00
2018-08-14 14:59:00,2018-08-14,MA,煤化工建材,向上,0.0349802083,0.2612941223,3309.3053646378,0.0101201176,0.0545946699,2018-08-13 21:57:00,2018-08-14 14:00:00,2018-07-17,2018-08-13,high=3375.07 突破前20日高点 3309.31；涨跌幅=3.4980%，超过2倍前20日平均绝对涨跌幅 1.0120%；增仓幅度=26.1294%，超过1.5倍前20日平均绝对增减仓幅度 5.4595%；首次突破时间=2018-08-13 21:57:00
2018-08-14 15:00:00,2018-08-14,MA,煤化工建材,向上,0.0351868002,0.2576836656,3309.3053646378,0.0101201176,0.0545946699,2018-08-13 21:57:00,2018-08-14 15:00:00,2018-07-17,2018-08-13,high=3375.07 突破前20日高点 3309.31；涨跌幅=3.5187%，超过2倍前20日平均绝对涨跌幅 1.0120%；增仓幅度=25.7684%，超过1.5倍前20日平均绝对增减仓幅度 5.4595%；首次突破时间=2018-08-13 21:57:00
2018-08-17 13:59:00,2018-08-17,AP,果品,向上,0.0376000322,0.0569677178,11663.6591075688,0.0110249322,0.0195964296,2018-08-17 11:30:00,2018-08-17 13:00:00,2018-07-20,2018-08-16,high=11889.4 突破前20日高点 11663.7；涨跌幅=3.7600%，超过2倍前20日平均绝对涨跌幅 1.1025%；增仓幅度=5.6968%，超过1.5倍前20日平均绝对增减仓幅度 1.9596%；首次突破时间=2018-08-17 11:30:00
2018-08-17 13:59:00,2018-08-17,JM,煤焦,向上,0.0397427326,0.1536871873,1271.0752811560,0.0101647492,0.0454679692,2018-08-16 21:25:00,2018-08-17 13:00:00,2018-07-20,2018-08-16,high=1311.67 突破前20日高点 1271.08；涨跌幅=3.9743%，超过2倍前20日平均绝对涨跌幅 1.0165%；增仓幅度=15.3687%，超过1.5倍前20日平均绝对增减仓幅度 4.5468%；首次突破时间=2018-08-16 21:25:00
2018-08-17 15:00:00,2018-08-17,SM,铁合金,向上,0.0315048460,0.2128189315,8743.1956037709,0.0102121159,0.0721534996,2018-08-17 09:01:00,2018-08-17 15:00:00,2018-07-20,2018-08-16,high=9017.2 突破前20日高点 8743.2；涨跌幅=3.1505%，超过2倍前20日平均绝对涨跌幅 1.0212%；增仓幅度=21.2819%，超过1.5倍前20日平均绝对增减仓幅度 7.2153%；首次突破时间=2018-08-17 09:01:00
2018-08-20 13:59:00,2018-08-20,HC,黑色钢矿,向上,0.0342945649,0.0344902699,4242.1096960172,0.0092102139,0.0151146892,2018-08-17 22:46:00,2018-08-20 13:00:00,2018-07-23,2018-08-17,high=4350.99 突破前20日高点 4242.11；涨跌幅=3.4295%，超过2倍前20日平均绝对涨跌幅 0.9210%；增仓幅度=3.4490%，超过1.5倍前20日平均绝对增减仓幅度 1.5115%；首次突破时间=2018-08-17 22:46:00
2018-08-21 14:59:00,2018-08-21,RU,橡胶,向上,0.0708088601,0.0475857637,11928.7579173017,0.0112663345,0.0159735666,2018-08-21 14:39:00,2018-08-21 14:00:00,2018-07-24,2018-08-20,high=12186.7 突破前20日高点 11928.8；涨跌幅=7.0809%，超过2倍前20日平均绝对涨跌幅 1.1266%；增仓幅度=4.7586%，超过1.5倍前20日平均绝对增减仓幅度 1.5974%；首次突破时间=2018-08-21 14:39:00
2018-08-21 15:00:00,2018-08-21,RU,橡胶,向上,0.0701128972,0.0471949464,11928.7579173017,0.0112663345,0.0159735666,2018-08-21 14:39:00,2018-08-21 15:00:00,2018-07-24,2018-08-20,high=12186.7 突破前20日高点 11928.8；涨跌幅=7.0113%，超过2倍前20日平均绝对涨跌幅 1.1266%；增仓幅度=4.7195%，超过1.5倍前20日平均绝对增减仓幅度 1.5974%；首次突破时间=2018-08-21 14:39:00
2018-08-22 11:30:00,2018-08-22,MA,煤化工建材,向上,0.0533019043,0.2583459826,3408.2972519435,0.0133090326,0.0762971127,2018-08-22 10:42:00,2018-08-22 11:00:00,2018-07-25,2018-08-21,high=3499.57 突破前20日高点 3408.3；涨跌幅=5.3302%，超过2倍前20日平均绝对涨跌幅 1.3309%；增仓幅度=25.8346%，超过1.5倍前20日平均绝对增减仓幅度 7.6297%；首次突破时间=2018-08-22 10:42:00
2018-08-22 13:59:00,2018-08-22,MA,煤化工建材,向上,0.0475923113,0.2790186461,3408.2972519435,0.0133090326,0.0762971127,2018-08-22 10:42:00,2018-08-22 13:00:00,2018-07-25,2018-08-21,high=3501.34 突破前20日高点 3408.3；涨跌幅=4.7592%，超过2倍前20日平均绝对涨跌幅 1.3309%；增仓幅度=27.9019%，超过1.5倍前20日平均绝对增减仓幅度 7.6297%；首次突破时间=2018-08-22 10:42:00
2018-08-27 09:59:00,2018-08-27,CY,软商品纺织,向上,0.0288397383,0.9334027055,26119.1894812680,0.0068655900,0.0804275673,2018-08-24 21:11:00,2018-08-27 09:00:00,2018-07-30,2018-08-24,high=26466.7 突破前20日高点 26119.2；涨跌幅=2.8840%，超过2倍前20日平均绝对涨跌幅 0.6866%；增仓幅度=93.3403%，超过1.5倍前20日平均绝对增减仓幅度 8.0428%；首次突破时间=2018-08-24 21:11:00
2018-08-27 10:59:00,2018-08-27,CY,软商品纺织,向上,0.0276332697,1.1810613944,26119.1894812680,0.0068655900,0.0804275673,2018-08-24 21:11:00,2018-08-27 10:00:00,2018-07-30,2018-08-24,high=26466.7 突破前20日高点 26119.2；涨跌幅=2.7633%，超过2倍前20日平均绝对涨跌幅 0.6866%；增仓幅度=118.1061%，超过1.5倍前20日平均绝对增减仓幅度 8.0428%；首次突破时间=2018-08-24 21:11:00
2018-08-27 11:30:00,2018-08-27,CY,软商品纺织,向上,0.0299933383,1.4516129032,26119.1894812680,0.0068655900,0.0804275673,2018-08-24 21:11:00,2018-08-27 11:00:00,2018-07-30,2018-08-24,high=26466.7 突破前20日高点 26119.2；涨跌幅=2.9993%，超过2倍前20日平均绝对涨跌幅 0.6866%；增仓幅度=145.1613%，超过1.5倍前20日平均绝对增减仓幅度 8.0428%；首次突破时间=2018-08-24 21:11:00
2018-08-27 13:59:00,2018-08-27,CY,软商品纺织,向上,0.0315778901,1.5442247659,26119.1894812680,0.0068655900,0.0804275673,2018-08-24 21:11:00,2018-08-27 13:00:00,2018-07-30,2018-08-24,high=26510.5 突破前20日高点 26119.2；涨跌幅=3.1578%，超过2倍前20日平均绝对涨跌幅 0.6866%；增仓幅度=154.4225%，超过1.5倍前20日平均绝对增减仓幅度 8.0428%；首次突破时间=2018-08-24 21:11:00
2018-08-27 14:59:00,2018-08-27,CY,软商品纺织,向上,0.0312872125,1.6638917794,26119.1894812680,0.0068655900,0.0804275673,2018-08-24 21:11:00,2018-08-27 14:00:00,2018-07-30,2018-08-24,high=26510.5 突破前20日高点 26119.2；涨跌幅=3.1287%，超过2倍前20日平均绝对涨跌幅 0.6866%；增仓幅度=166.3892%，超过1.5倍前20日平均绝对增减仓幅度 8.0428%；首次突破时间=2018-08-24 21:11:00
2018-08-27 15:00:00,2018-08-27,CY,软商品纺织,向上,0.0316460989,1.6586888658,26119.1894812680,0.0068655900,0.0804275673,2018-08-24 21:11:00,2018-08-27 15:00:00,2018-07-30,2018-08-24,high=26510.6 突破前20日高点 26119.2；涨跌幅=3.1646%，超过2倍前20日平均绝对涨跌幅 0.6866%；增仓幅度=165.8689%，超过1.5倍前20日平均绝对增减仓幅度 8.0428%；首次突破时间=2018-08-24 21:11:00
2018-09-10 10:59:00,2018-09-10,BU,能源油品,向上,0.0298719440,0.1034302654,3624.3355541236,0.0092213722,0.0391367729,2018-09-10 09:10:00,2018-09-10 10:00:00,2018-08-13,2018-09-07,high=3677.85 突破前20日高点 3624.34；涨跌幅=2.9872%，超过2倍前20日平均绝对涨跌幅 0.9221%；增仓幅度=10.3430%，超过1.5倍前20日平均绝对增减仓幅度 3.9137%；首次突破时间=2018-09-10 09:10:00
2018-09-10 11:30:00,2018-09-10,BU,能源油品,向上,0.0286880329,0.1161349520,3624.3355541236,0.0092213722,0.0391367729,2018-09-10 09:10:00,2018-09-10 11:00:00,2018-08-13,2018-09-07,high=3687.32 突破前20日高点 3624.34；涨跌幅=2.8688%，超过2倍前20日平均绝对涨跌幅 0.9221%；增仓幅度=11.6135%，超过1.5倍前20日平均绝对增减仓幅度 3.9137%；首次突破时间=2018-09-10 09:10:00
2018-09-10 13:59:00,2018-09-10,A,油脂油料,向上,0.0424372185,0.1194516622,3792.4820785031,0.0076749630,0.0228433406,2018-09-10 11:28:00,2018-09-10 13:00:00,2018-08-13,2018-09-07,high=3810.08 突破前20日高点 3792.48；涨跌幅=4.2437%，超过2倍前20日平均绝对涨跌幅 0.7675%；增仓幅度=11.9452%，超过1.5倍前20日平均绝对增减仓幅度 2.2843%；首次突破时间=2018-09-10 11:28:00
2018-09-10 13:59:00,2018-09-10,BU,能源油品,向上,0.0326083981,0.1301722191,3624.3355541236,0.0092213722,0.0391367729,2018-09-10 09:10:00,2018-09-10 13:00:00,2018-08-13,2018-09-07,high=3687.54 突破前20日高点 3624.34；涨跌幅=3.2608%，超过2倍前20日平均绝对涨跌幅 0.9221%；增仓幅度=13.0172%，超过1.5倍前20日平均绝对增减仓幅度 3.9137%；首次突破时间=2018-09-10 09:10:00
2018-09-10 14:59:00,2018-09-10,A,油脂油料,向上,0.0457578181,0.1385845544,3792.4820785031,0.0076749630,0.0228433406,2018-09-10 11:28:00,2018-09-10 14:00:00,2018-08-13,2018-09-07,high=3813.13 突破前20日高点 3792.48；涨跌幅=4.5758%，超过2倍前20日平均绝对涨跌幅 0.7675%；增仓幅度=13.8585%，超过1.5倍前20日平均绝对增减仓幅度 2.2843%；首次突破时间=2018-09-10 11:28:00
2018-09-10 14:59:00,2018-09-10,BU,能源油品,向上,0.0519929420,0.1578345567,3624.3355541236,0.0092213722,0.0391367729,2018-09-10 09:10:00,2018-09-10 14:00:00,2018-08-13,2018-09-07,high=3757.01 突破前20日高点 3624.34；涨跌幅=5.1993%，超过2倍前20日平均绝对涨跌幅 0.9221%；增仓幅度=15.7835%，超过1.5倍前20日平均绝对增减仓幅度 3.9137%；首次突破时间=2018-09-10 09:10:00
2018-09-10 15:00:00,2018-09-10,A,油脂油料,向上,0.0457548948,0.1368835552,3792.4820785031,0.0076749630,0.0228433406,2018-09-10 11:28:00,2018-09-10 15:00:00,2018-08-13,2018-09-07,high=3813.13 突破前20日高点 3792.48；涨跌幅=4.5755%，超过2倍前20日平均绝对涨跌幅 0.7675%；增仓幅度=13.6884%，超过1.5倍前20日平均绝对增减仓幅度 2.2843%；首次突破时间=2018-09-10 11:28:00
2018-09-10 15:00:00,2018-09-10,BU,能源油品,向上,0.0519411427,0.1558893281,3624.3355541236,0.0092213722,0.0391367729,2018-09-10 09:10:00,2018-09-10 15:00:00,2018-08-13,2018-09-07,high=3757.38 突破前20日高点 3624.34；涨跌幅=5.1941%，超过2倍前20日平均绝对涨跌幅 0.9221%；增仓幅度=15.5889%，超过1.5倍前20日平均绝对增减仓幅度 3.9137%；首次突破时间=2018-09-10 09:10:00
2018-09-12 10:59:00,2018-09-12,SC,能源油品,向上,0.0287776940,0.1945703890,531.5865805169,0.0082962644,0.0407838791,2018-09-11 23:58:00,2018-09-12 10:00:00,2018-08-15,2018-09-11,high=540.004 突破前20日高点 531.587；涨跌幅=2.8778%，超过2倍前20日平均绝对涨跌幅 0.8296%；增仓幅度=19.4570%，超过1.5倍前20日平均绝对增减仓幅度 4.0784%；首次突破时间=2018-09-11 23:58:00
2018-09-12 13:59:00,2018-09-12,SC,能源油品,向上,0.0259444374,0.1513014274,531.5865805169,0.0082962644,0.0407838791,2018-09-11 23:58:00,2018-09-12 13:00:00,2018-08-15,2018-09-11,high=540.004 突破前20日高点 531.587；涨跌幅=2.5944%，超过2倍前20日平均绝对涨跌幅 0.8296%；增仓幅度=15.1301%，超过1.5倍前20日平均绝对增减仓幅度 4.0784%；首次突破时间=2018-09-11 23:58:00
2018-09-20 11:30:00,2018-09-20,RU,橡胶,向上,0.0401581642,0.0635711838,12437.1915169103,0.0094186004,0.0132645975,2018-09-20 11:05:00,2018-09-20 11:00:00,2018-08-23,2018-09-19,high=12645.7 突破前20日高点 12437.2；涨跌幅=4.0158%，超过2倍前20日平均绝对涨跌幅 0.9419%；增仓幅度=6.3571%，超过1.5倍前20日平均绝对增减仓幅度 1.3265%；首次突破时间=2018-09-20 11:05:00
2018-09-20 13:59:00,2018-09-20,RU,橡胶,向上,0.0372958391,0.0686759267,12437.1915169103,0.0094186004,0.0132645975,2018-09-20 11:05:00,2018-09-20 13:00:00,2018-08-23,2018-09-19,high=12645.7 突破前20日高点 12437.2；涨跌幅=3.7296%，超过2倍前20日平均绝对涨跌幅 0.9419%；增仓幅度=6.8676%，超过1.5倍前20日平均绝对增减仓幅度 1.3265%；首次突破时间=2018-09-20 11:05:00
2018-09-20 14:59:00,2018-09-20,RU,橡胶,向上,0.0369417506,0.0570022208,12437.1915169103,0.0094186004,0.0132645975,2018-09-20 11:05:00,2018-09-20 14:00:00,2018-08-23,2018-09-19,high=12645.7 突破前20日高点 12437.2；涨跌幅=3.6942%，超过2倍前20日平均绝对涨跌幅 0.9419%；增仓幅度=5.7002%，超过1.5倍前20日平均绝对增减仓幅度 1.3265%；首次突破时间=2018-09-20 11:05:00
2018-09-20 15:00:00,2018-09-20,RU,橡胶,向上,0.0371373453,0.0550884985,12437.1915169103,0.0094186004,0.0132645975,2018-09-20 11:05:00,2018-09-20 15:00:00,2018-08-23,2018-09-19,high=12645.7 突破前20日高点 12437.2；涨跌幅=3.7137%，超过2倍前20日平均绝对涨跌幅 0.9419%；增仓幅度=5.5088%，超过1.5倍前20日平均绝对增减仓幅度 1.3265%；首次突破时间=2018-09-20 11:05:00
2018-09-21 14:59:00,2018-09-21,IF,金融期货,向上,0.0353952433,0.0591542545,3407.3791143373,0.0095136030,0.0203606726,2018-09-21 14:21:00,2018-09-21 14:00:00,2018-08-24,2018-09-20,high=3421.87 突破前20日高点 3407.38；涨跌幅=3.5395%，超过2倍前20日平均绝对涨跌幅 0.9514%；增仓幅度=5.9154%，超过1.5倍前20日平均绝对增减仓幅度 2.0361%；首次突破时间=2018-09-21 14:21:00
2018-09-21 15:00:00,2018-09-21,IF,金融期货,向上,0.0362737509,0.0615506562,3407.3791143373,0.0095136030,0.0203606726,2018-09-21 14:21:00,2018-09-21 15:00:00,2018-08-24,2018-09-20,high=3424.97 突破前20日高点 3407.38；涨跌幅=3.6274%，超过2倍前20日平均绝对涨跌幅 0.9514%；增仓幅度=6.1551%，超过1.5倍前20日平均绝对增减仓幅度 2.0361%；首次突破时间=2018-09-21 14:21:00
